,1,10,100,101,103,107,108,109,110,111,113,114,118,119,120,122,123,124,125,126,127,129,13,130,131,133,134,135,136,137,138,14,141,143,144,145,146,147,149,150,151,152,153,154,155,156,157,158,159,16,160,162,164,165,167,168,169,17,173,175,176,177,179,180,181,182,183,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,2,20,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,22,220,221,222,223,224,225,228,231,232,234,235,236,237,238,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,26,260,261,262,263,264,265,266,268,269,270,271,272,273,276,277,278,279,28,280,282,283,284,286,287,288,289,290,291,292,293,294,295,296,297,298,299,3,30,300,301,303,304,305,306,307,308,309,31,310,311,312,313,314,316,318,319,32,320,321,323,324,325,326,327,328,329,33,333,334,336,337,339,34,340,341,343,344,345,346,347,348,349,35,350,351,352,353,354,355,356,357,358,359,36,360,361,362,363,364,365,366,367,368,369,37,370,371,372,373,374,375,376,377,378,379,38,380,381,382,383,384,385,386,387,388,39,391,392,393,394,395,396,397,398,399,4,403,404,405,407,409,41,413,414,416,417,418,419,42,420,421,422,423,424,425,426,427,428,429,43,430,431,432,433,434,436,437,438,439,44,440,441,442,443,444,445,446,447,448,449,45,450,451,452,453,455,456,457,458,459,46,460,461,463,464,47,471,475,476,477,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,601,602,603,604,605,606,607,608,609,61,610,611,612,613,614,615,616,617,618,619,62,620,621,622,623,624,625,626,627,628,629,630,635,636,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,93,94,95,96,97,98,99
1,9643.750000000002,12732.574999999988,1950.6499999999999,7811.274999999994,2465.4499999999994,1510.1749999999993,2780.649999999999,4584.874999999997,2398.124999999999,2112.3749999999995,3153.574999999999,2631.7499999999973,4402.949999999999,17637.799999999985,21535.254487179456,4694.599999999999,5293.4,2988.7249999999985,3386.6249999999973,1531.6499999999996,2383.1750000000006,3827.7999999999984,7118.224999999994,3063.224999999999,1042.4499999999994,574.925,2199.299999999999,1856.2250000000004,3022.5499999999993,2436.849999999999,1866.8499999999983,6345.449999999995,1210.475,3037.549999999998,195.3,944.1749999999995,6797.524999999992,4515.349999999998,2675.124999999999,1559.6499999999992,15981.974999999984,3345.774999999998,17007.524999999998,3795.224999999999,2618.999999999998,2253.7999999999993,5154.449999999997,6402.1500000000015,7458.549999999992,7451.3499999999985,5067.624999999997,8851.924999999996,44323.875000000044,8946.925000000001,25582.2,1918.4499999999994,10382.725,6780.624999999999,7883.224999999992,6642.074999999999,1545.1,3755.2749999999987,10756.774999999998,4061.6249999999986,8288.275,2086.5999999999995,2371.5249999999996,1010.9499999999996,2037.4249999999993,1400.2999999999993,2568.099999999999,3493.7249999999995,1581.324999999999,811.2499999999998,1317.4249999999997,483.57499999999993,591.2749999999999,4156.799999999999,92.45,1092.3999999999994,309.4499999999999,68.225,6284.7999999999965,1754.1749999999993,484.84999999999985,401.2249999999998,208.49999999999994,582.7999999999998,1153.325,1165.9749999999997,638.6749999999998,779.0749999999998,1524.7249999999995,3360.4499999999994,4544.224999999995,3008.1999999999985,4480.649999999998,4830.924999999997,1681.8499999999995,5570.0499999999965,1895.3249999999996,2998.0499999999984,3055.2999999999984,1362.9999999999993,1562.4499999999996,6348.399999999995,4978.999999999997,14420.075000000017,8680.574999999997,32833.34999999993,14886.224999999997,13659.649999999992,10973.124999999993,5624.849999999997,4902.299999999999,6668.65,3971.224999999997,4015.549999999999,4528.449999999999,2400.8249999999985,1306.124999999999,4523.149999999996,1507.4749999999997,2045.2749999999992,661.425,344.39999999999986,756.375,763.3749999999998,2232.6499999999996,562.4249999999998,1522.399999999999,513.3999999999996,5953.699999999993,4948.9749999999985,4668.824999999999,2202.4249999999975,1881.174999999999,15857.974999999995,8172.224999999992,743.5749999999996,9728.499999999989,2642.8999999999996,3980.4249999999984,9815.75,7732.6749999999965,2544.649999999999,2111.224999999999,4000.0249999999983,5011.399999999997,7598.1749999999965,1754.0999999999995,9040.374999999996,15328.074999999992,10980.799999999996,20476.89999999999,15189.29999999999,3659.7999999999984,3724.824999999998,1498.6499999999996,5142.150000000001,7373.025000000001,2838.8999999999987,2511.1749999999993,2423.1249999999995,3828.4499999999994,3991.0249999999983,2119.6000000000004,3974.575,2261.3749999999995,323.64999999999975,704.875,791.0999999999999,489.3499999999998,2132.1499999999996,3447.5499999999997,8100.749999999996,3553.7249999999985,6870.849999999996,7443.9999999999945,5406.949999999999,6175.674999999995,8356.599999999995,6166.4,5692.874999999999,5401.074999999999,4647.274999999998,2390.124999999999,23636.899999999987,12415.224999999997,7228.849999999999,23817.199999999986,13576.475,15112.75000000001,43045.52499999996,6887.974999999995,6967.774999999995,7729.074999999998,3516.099999999998,6248.074999999996,5841.774999999997,3137.0249999999987,2075.2999999999993,10513.674999999985,7080.624999999993,2859.1999999999985,3407.524999999999,9967.399999999994,3.694444444444444,4257.949999999998,6266.050000000001,2215.749999999999,6733.074999999995,1968.9999999999995,3172.4249999999993,2696.1499999999987,2914.4749999999995,13955.399999999998,5225.299999999998,3888.649999999998,3746.299999999999,2263.324999999999,7986.0749999999925,1761.6749999999988,2110.5,4195.649999999999,2935.899999999998,2548.8999999999996,885.0499999999996,1371.549999999999,664.2999999999997,3619.349999999998,8884.074999999995,3296.799999999998,2969.85,2718.6999999999994,1452.4999999999993,4343.549999999997,1770.6499999999992,4895.849999999997,11648.37499999999,3069.8749999999986,4376.874999999999,5554.449999999995,1404.0749999999998,1657.8249999999996,6985.025,2456.974999999999,3703.224999999998,1243.6499999999996,1941.6499999999994,4547.424999999999,4453.449999999999,1342.8,3265.024999999999,6637.049999999998,3358.049999999997,3401.649999999999,1663.1749999999988,2478.924999999999,4179.099999999999,2761.500000000001,2598.328205128203,4930.299999999998,7291.224999999998,2376.8249999999994,2491.074999999999,17481.549999999985,7600.699999999996,7577.274999999998,9343.849999999997,5414.149999999999,28213.449999999943,17929.69999999997,14974.874999999984,7874.324999999999,13435.099999999995,12010.649999999996,15363.249999999995,11061.824999999992,7756.824999999994,6013.999999999995,5746.05,14724.799999999972,3656.324999999998,1101.0999999999995,1452.5249999999996,1655.475,6484.674999999995,1253.5249999999999,5963.624999999998,1094.6499999999999,1700.1750000000002,3260.4750000000004,914.6249999999999,4942.025000000001,3282.174999999999,4818.6749999999965,3284.0499999999975,3127.499999999998,1914.6499999999985,2525.3499999999995,1736.7999999999993,830.1499999999997,8698.875000000002,2329.3,304.32500000000005,3605.949999999997,4929.249999999999,11439.799999999997,4054.549999999996,5058.2499999999945,3416.1749999999984,551.8750000000001,4148.3499999999985,1812.9499999999991,1800.874999999999,34499.94999999993,3086.7499999999995,6279.824999999997,2469.9249999999993,13857.075,15893.075000000003,6141.924999999999,14813.199999999992,4302.899999999997,13569.849999999988,4321.649999999999,8822.949999999993,6368.824999999995,1449.9749999999992,5945.249999999998,3195.3249999999985,3369.824999999998,7754.824999999993,6841.374999999995,13005.249999999995,9191.774999999994,10936.799999999988,17977.49999999998,2134.649999999999,2278.6249999999986,4977.474999999998,2037.1999999999996,11998.825,1798.9749999999995,786.5249999999997,8466.549999999997,4813.749999999997,841.8,1238.5,7914.224999999996,4025.0884615384593,2256.5249999999996,2106.1499999999996,22196.699999999986,55973.34999999992,6371.775000000001,9264.249999999998,12812.74999999997,12468.275,62066.27499999994,8234.574999999995,28760.349999999984,2387.024999999999,73842.27499999994,103105.70000000006,12136.04999999999,54856.80000000004,37045.27499999999,2961.075,30590.999999999953,28888.324999999968,24007.274999999994,21831.97499999999,670.8999999999999,14601.32499999999,4984.2999999999965,17280.59999999999,19817.15000000001,26923.67499999999,15767.999999999989,1559.8749999999993,9440.549999999997,32837.34999999996,8418.79999999999,8532.099999999995,15892.924999999992,18566.29999999998,1184.5999999999997,1550.0999999999997,1042.7499999999995,868.0999999999996,5016.024999999999,723.4999999999998,886.0250000000001,8309.349999999999,2775.149999999999,3526.6999999999966,3147.999999999998,3803.5749999999975,3810.324999999998,2271.1249999999995,1935.2499999999998,6750.249999999996,1050.7999999999995,1196.9749999999997,1250.4249999999993,1682.7,1362.3499999999995,2090.974999999999,715.2249999999999,3985.899999999998,2533.2499999999995,2456.8249999999985,15723.374999999993,2172.2749999999987,1593.425,1036.1499999999999,2067.724999999999,2172.924999999999,1572.3249999999994,5093.924999999997,3903.3249999999985,2878.349999999999
10,9643.750000000002,12732.574999999988,1950.6499999999999,7811.274999999994,2465.4499999999994,1510.1749999999993,2780.649999999999,4584.874999999997,2398.124999999999,2112.3749999999995,3153.574999999999,2631.7499999999973,4402.949999999999,17637.799999999985,21535.254487179456,4694.599999999999,5293.4,2988.7249999999985,3386.6249999999973,1531.6499999999996,2383.1750000000006,3827.7999999999984,7118.224999999994,3063.224999999999,1042.4499999999994,574.925,2199.299999999999,1856.2250000000004,3022.5499999999993,2436.849999999999,1866.8499999999983,6345.449999999995,1210.475,3037.549999999998,195.3,944.1749999999995,6797.524999999992,4515.349999999998,2675.124999999999,1559.6499999999992,15981.974999999984,3345.774999999998,17007.524999999998,3795.224999999999,2618.999999999998,2253.7999999999993,5154.449999999997,6402.1500000000015,7458.549999999992,7451.3499999999985,5067.624999999997,8851.924999999996,44323.875000000044,8946.925000000001,25582.2,1918.4499999999994,10382.725,6780.624999999999,7883.224999999992,6642.074999999999,1545.1,3755.2749999999987,10756.774999999998,4061.6249999999986,8288.275,2086.5999999999995,2371.5249999999996,1010.9499999999996,2037.4249999999993,1400.2999999999993,2568.099999999999,3493.7249999999995,1581.324999999999,811.2499999999998,1317.4249999999997,483.57499999999993,591.2749999999999,4156.799999999999,92.45,1092.3999999999994,309.4499999999999,68.225,6284.7999999999965,1754.1749999999993,484.84999999999985,401.2249999999998,208.49999999999994,582.7999999999998,1153.325,1165.9749999999997,638.6749999999998,779.0749999999998,1524.7249999999995,3360.4499999999994,4544.224999999995,3008.1999999999985,4480.649999999998,4830.924999999997,1681.8499999999995,5570.0499999999965,1895.3249999999996,2998.0499999999984,3055.2999999999984,1362.9999999999993,1562.4499999999996,6348.399999999995,4978.999999999997,14420.075000000017,8680.574999999997,32833.34999999993,14886.224999999997,13659.649999999992,10973.124999999993,5624.849999999997,4902.299999999999,6668.65,3971.224999999997,4015.549999999999,4528.449999999999,2400.8249999999985,1306.124999999999,4523.149999999996,1507.4749999999997,2045.2749999999992,661.425,344.39999999999986,756.375,763.3749999999998,2232.6499999999996,562.4249999999998,1522.399999999999,513.3999999999996,5953.699999999993,4948.9749999999985,4668.824999999999,2202.4249999999975,1881.174999999999,15857.974999999995,8172.224999999992,743.5749999999996,9728.499999999989,2642.8999999999996,3980.4249999999984,9815.75,7732.6749999999965,2544.649999999999,2111.224999999999,4000.0249999999983,5011.399999999997,7598.1749999999965,1754.0999999999995,9040.374999999996,15328.074999999992,10980.799999999996,20476.89999999999,15189.29999999999,3659.7999999999984,3724.824999999998,1498.6499999999996,5142.150000000001,7373.025000000001,2838.8999999999987,2511.1749999999993,2423.1249999999995,3828.4499999999994,3991.0249999999983,2119.6000000000004,3974.575,2261.3749999999995,323.64999999999975,704.875,791.0999999999999,489.3499999999998,2132.1499999999996,3447.5499999999997,8100.749999999996,3553.7249999999985,6870.849999999996,7443.9999999999945,5406.949999999999,6175.674999999995,8356.599999999995,6166.4,5692.874999999999,5401.074999999999,4647.274999999998,2390.124999999999,23636.899999999987,12415.224999999997,7228.849999999999,23817.199999999986,13576.475,15112.75000000001,43045.52499999996,6887.974999999995,6967.774999999995,7729.074999999998,3516.099999999998,6248.074999999996,5841.774999999997,3137.0249999999987,2075.2999999999993,10513.674999999985,7080.624999999993,2859.1999999999985,3407.524999999999,9967.399999999994,3.694444444444444,4257.949999999998,6266.050000000001,2215.749999999999,6733.074999999995,1968.9999999999995,3172.4249999999993,2696.1499999999987,2914.4749999999995,13955.399999999998,5225.299999999998,3888.649999999998,3746.299999999999,2263.324999999999,7986.0749999999925,1761.6749999999988,2110.5,4195.649999999999,2935.899999999998,2548.8999999999996,885.0499999999996,1371.549999999999,664.2999999999997,3619.349999999998,8884.074999999995,3296.799999999998,2969.85,2718.6999999999994,1452.4999999999993,4343.549999999997,1770.6499999999992,4895.849999999997,11648.37499999999,3069.8749999999986,4376.874999999999,5554.449999999995,1404.0749999999998,1657.8249999999996,6985.025,2456.974999999999,3703.224999999998,1243.6499999999996,1941.6499999999994,4547.424999999999,4453.449999999999,1342.8,3265.024999999999,6637.049999999998,3358.049999999997,3401.649999999999,1663.1749999999988,2478.924999999999,4179.099999999999,2761.500000000001,2598.328205128203,4930.299999999998,7291.224999999998,2376.8249999999994,2491.074999999999,17481.549999999985,7600.699999999996,7577.274999999998,9343.849999999997,5414.149999999999,28213.449999999943,17929.69999999997,14974.874999999984,7874.324999999999,13435.099999999995,12010.649999999996,15363.249999999995,11061.824999999992,7756.824999999994,6013.999999999995,5746.05,14724.799999999972,3656.324999999998,1101.0999999999995,1452.5249999999996,1655.475,6484.674999999995,1253.5249999999999,5963.624999999998,1094.6499999999999,1700.1750000000002,3260.4750000000004,914.6249999999999,4942.025000000001,3282.174999999999,4818.6749999999965,3284.0499999999975,3127.499999999998,1914.6499999999985,2525.3499999999995,1736.7999999999993,830.1499999999997,8698.875000000002,2329.3,304.32500000000005,3605.949999999997,4929.249999999999,11439.799999999997,4054.549999999996,5058.2499999999945,3416.1749999999984,551.8750000000001,4148.3499999999985,1812.9499999999991,1800.874999999999,34499.94999999993,3086.7499999999995,6279.824999999997,2469.9249999999993,13857.075,15893.075000000003,6141.924999999999,14813.199999999992,4302.899999999997,13569.849999999988,4321.649999999999,8822.949999999993,6368.824999999995,1449.9749999999992,5945.249999999998,3195.3249999999985,3369.824999999998,7754.824999999993,6841.374999999995,13005.249999999995,9191.774999999994,10936.799999999988,17977.49999999998,2134.649999999999,2278.6249999999986,4977.474999999998,2037.1999999999996,11998.825,1798.9749999999995,786.5249999999997,8466.549999999997,4813.749999999997,841.8,1238.5,7914.224999999996,4025.0884615384593,2256.5249999999996,2106.1499999999996,22196.699999999986,55973.34999999992,6371.775000000001,9264.249999999998,12812.74999999997,12468.275,62066.27499999994,8234.574999999995,28760.349999999984,2387.024999999999,73842.27499999994,103105.70000000006,12136.04999999999,54856.80000000004,37045.27499999999,2961.075,30590.999999999953,28888.324999999968,24007.274999999994,21831.97499999999,670.8999999999999,14601.32499999999,4984.2999999999965,17280.59999999999,19817.15000000001,26923.67499999999,15767.999999999989,1559.8749999999993,9440.549999999997,32837.34999999996,8418.79999999999,8532.099999999995,15892.924999999992,18566.29999999998,1184.5999999999997,1550.0999999999997,1042.7499999999995,868.0999999999996,5016.024999999999,723.4999999999998,886.0250000000001,8309.349999999999,2775.149999999999,3526.6999999999966,3147.999999999998,3803.5749999999975,3810.324999999998,2271.1249999999995,1935.2499999999998,6750.249999999996,1050.7999999999995,1196.9749999999997,1250.4249999999993,1682.7,1362.3499999999995,2090.974999999999,715.2249999999999,3985.899999999998,2533.2499999999995,2456.8249999999985,15723.374999999993,2172.2749999999987,1593.425,1036.1499999999999,2067.724999999999,2172.924999999999,1572.3249999999994,5093.924999999997,3903.3249999999985,2878.349999999999
100,9643.750000000002,12732.574999999988,1950.6499999999999,7811.274999999994,2465.4499999999994,1510.1749999999993,2780.649999999999,4584.874999999997,2398.124999999999,2112.3749999999995,3153.574999999999,2631.7499999999973,4402.949999999999,17637.799999999985,21535.254487179456,4694.599999999999,5293.4,2988.7249999999985,3386.6249999999973,1531.6499999999996,2383.1750000000006,3827.7999999999984,7118.224999999994,3063.224999999999,1042.4499999999994,574.925,2199.299999999999,1856.2250000000004,3022.5499999999993,2436.849999999999,1866.8499999999983,6345.449999999995,1210.475,3037.549999999998,195.3,944.1749999999995,6797.524999999992,4515.349999999998,2675.124999999999,1559.6499999999992,15981.974999999984,3345.774999999998,17007.524999999998,3795.224999999999,2618.999999999998,2253.7999999999993,5154.449999999997,6402.1500000000015,7458.549999999992,7451.3499999999985,5067.624999999997,8851.924999999996,44323.875000000044,8946.925000000001,25582.2,1918.4499999999994,10382.725,6780.624999999999,7883.224999999992,6642.074999999999,1545.1,3755.2749999999987,10756.774999999998,4061.6249999999986,8288.275,2086.5999999999995,2371.5249999999996,1010.9499999999996,2037.4249999999993,1400.2999999999993,2568.099999999999,3493.7249999999995,1581.324999999999,811.2499999999998,1317.4249999999997,483.57499999999993,591.2749999999999,4156.799999999999,92.45,1092.3999999999994,309.4499999999999,68.225,6284.7999999999965,1754.1749999999993,484.84999999999985,401.2249999999998,208.49999999999994,582.7999999999998,1153.325,1165.9749999999997,638.6749999999998,779.0749999999998,1524.7249999999995,3360.4499999999994,4544.224999999995,3008.1999999999985,4480.649999999998,4830.924999999997,1681.8499999999995,5570.0499999999965,1895.3249999999996,2998.0499999999984,3055.2999999999984,1362.9999999999993,1562.4499999999996,6348.399999999995,4978.999999999997,14420.075000000017,8680.574999999997,32833.34999999993,14886.224999999997,13659.649999999992,10973.124999999993,5624.849999999997,4902.299999999999,6668.65,3971.224999999997,4015.549999999999,4528.449999999999,2400.8249999999985,1306.124999999999,4523.149999999996,1507.4749999999997,2045.2749999999992,661.425,344.39999999999986,756.375,763.3749999999998,2232.6499999999996,562.4249999999998,1522.399999999999,513.3999999999996,5953.699999999993,4948.9749999999985,4668.824999999999,2202.4249999999975,1881.174999999999,15857.974999999995,8172.224999999992,743.5749999999996,9728.499999999989,2642.8999999999996,3980.4249999999984,9815.75,7732.6749999999965,2544.649999999999,2111.224999999999,4000.0249999999983,5011.399999999997,7598.1749999999965,1754.0999999999995,9040.374999999996,15328.074999999992,10980.799999999996,20476.89999999999,15189.29999999999,3659.7999999999984,3724.824999999998,1498.6499999999996,5142.150000000001,7373.025000000001,2838.8999999999987,2511.1749999999993,2423.1249999999995,3828.4499999999994,3991.0249999999983,2119.6000000000004,3974.575,2261.3749999999995,323.64999999999975,704.875,791.0999999999999,489.3499999999998,2132.1499999999996,3447.5499999999997,8100.749999999996,3553.7249999999985,6870.849999999996,7443.9999999999945,5406.949999999999,6175.674999999995,8356.599999999995,6166.4,5692.874999999999,5401.074999999999,4647.274999999998,2390.124999999999,23636.899999999987,12415.224999999997,7228.849999999999,23817.199999999986,13576.475,15112.75000000001,43045.52499999996,6887.974999999995,6967.774999999995,7729.074999999998,3516.099999999998,6248.074999999996,5841.774999999997,3137.0249999999987,2075.2999999999993,10513.674999999985,7080.624999999993,2859.1999999999985,3407.524999999999,9967.399999999994,3.694444444444444,4257.949999999998,6266.050000000001,2215.749999999999,6733.074999999995,1968.9999999999995,3172.4249999999993,2696.1499999999987,2914.4749999999995,13955.399999999998,5225.299999999998,3888.649999999998,3746.299999999999,2263.324999999999,7986.0749999999925,1761.6749999999988,2110.5,4195.649999999999,2935.899999999998,2548.8999999999996,885.0499999999996,1371.549999999999,664.2999999999997,3619.349999999998,8884.074999999995,3296.799999999998,2969.85,2718.6999999999994,1452.4999999999993,4343.549999999997,1770.6499999999992,4895.849999999997,11648.37499999999,3069.8749999999986,4376.874999999999,5554.449999999995,1404.0749999999998,1657.8249999999996,6985.025,2456.974999999999,3703.224999999998,1243.6499999999996,1941.6499999999994,4547.424999999999,4453.449999999999,1342.8,3265.024999999999,6637.049999999998,3358.049999999997,3401.649999999999,1663.1749999999988,2478.924999999999,4179.099999999999,2761.500000000001,2598.328205128203,4930.299999999998,7291.224999999998,2376.8249999999994,2491.074999999999,17481.549999999985,7600.699999999996,7577.274999999998,9343.849999999997,5414.149999999999,28213.449999999943,17929.69999999997,14974.874999999984,7874.324999999999,13435.099999999995,12010.649999999996,15363.249999999995,11061.824999999992,7756.824999999994,6013.999999999995,5746.05,14724.799999999972,3656.324999999998,1101.0999999999995,1452.5249999999996,1655.475,6484.674999999995,1253.5249999999999,5963.624999999998,1094.6499999999999,1700.1750000000002,3260.4750000000004,914.6249999999999,4942.025000000001,3282.174999999999,4818.6749999999965,3284.0499999999975,3127.499999999998,1914.6499999999985,2525.3499999999995,1736.7999999999993,830.1499999999997,8698.875000000002,2329.3,304.32500000000005,3605.949999999997,4929.249999999999,11439.799999999997,4054.549999999996,5058.2499999999945,3416.1749999999984,551.8750000000001,4148.3499999999985,1812.9499999999991,1800.874999999999,34499.94999999993,3086.7499999999995,6279.824999999997,2469.9249999999993,13857.075,15893.075000000003,6141.924999999999,14813.199999999992,4302.899999999997,13569.849999999988,4321.649999999999,8822.949999999993,6368.824999999995,1449.9749999999992,5945.249999999998,3195.3249999999985,3369.824999999998,7754.824999999993,6841.374999999995,13005.249999999995,9191.774999999994,10936.799999999988,17977.49999999998,2134.649999999999,2278.6249999999986,4977.474999999998,2037.1999999999996,11998.825,1798.9749999999995,786.5249999999997,8466.549999999997,4813.749999999997,841.8,1238.5,7914.224999999996,4025.0884615384593,2256.5249999999996,2106.1499999999996,22196.699999999986,55973.34999999992,6371.775000000001,9264.249999999998,12812.74999999997,12468.275,62066.27499999994,8234.574999999995,28760.349999999984,2387.024999999999,73842.27499999994,103105.70000000006,12136.04999999999,54856.80000000004,37045.27499999999,2961.075,30590.999999999953,28888.324999999968,24007.274999999994,21831.97499999999,670.8999999999999,14601.32499999999,4984.2999999999965,17280.59999999999,19817.15000000001,26923.67499999999,15767.999999999989,1559.8749999999993,9440.549999999997,32837.34999999996,8418.79999999999,8532.099999999995,15892.924999999992,18566.29999999998,1184.5999999999997,1550.0999999999997,1042.7499999999995,868.0999999999996,5016.024999999999,723.4999999999998,886.0250000000001,8309.349999999999,2775.149999999999,3526.6999999999966,3147.999999999998,3803.5749999999975,3810.324999999998,2271.1249999999995,1935.2499999999998,6750.249999999996,1050.7999999999995,1196.9749999999997,1250.4249999999993,1682.7,1362.3499999999995,2090.974999999999,715.2249999999999,3985.899999999998,2533.2499999999995,2456.8249999999985,15723.374999999993,2172.2749999999987,1593.425,1036.1499999999999,2067.724999999999,2172.924999999999,1572.3249999999994,5093.924999999997,3903.3249999999985,2878.349999999999
