Employment_est,GEO_ID,NAME
4543,1400000US36047010000,"Census Tract 100, Kings County, New York"
3324,1400000US36047010100,"Census Tract 101, Kings County, New York"
3643,1400000US36047010200,"Census Tract 102, Kings County, New York"
1730,1400000US36047010401,"Census Tract 104.01, Kings County, New York"
1725,1400000US36047010402,"Census Tract 104.02, Kings County, New York"
1846,1400000US36047010601,"Census Tract 106.01, Kings County, New York"
1610,1400000US36047010602,"Census Tract 106.02, Kings County, New York"
1556,1400000US36047010801,"Census Tract 108.01, Kings County, New York"
1615,1400000US36047010802,"Census Tract 108.02, Kings County, New York"
1758,1400000US36047011000,"Census Tract 110, Kings County, New York"
4853,1400000US36047011200,"Census Tract 112, Kings County, New York"
2865,1400000US36047011400,"Census Tract 114, Kings County, New York"
2694,1400000US36047011600,"Census Tract 116, Kings County, New York"
2497,1400000US36047011700,"Census Tract 117, Kings County, New York"
1555,1400000US36047011800,"Census Tract 118, Kings County, New York"
1208,1400000US36047011901,"Census Tract 119.01, Kings County, New York"
0,1400000US36047011902,"Census Tract 119.02, Kings County, New York"
1002,1400000US36047012000,"Census Tract 120, Kings County, New York"
1635,1400000US36047012100,"Census Tract 121, Kings County, New York"
4011,1400000US36047012200,"Census Tract 122, Kings County, New York"
2189,1400000US36047012600,"Census Tract 126, Kings County, New York"
3447,1400000US36047012700,"Census Tract 127, Kings County, New York"
1815,1400000US36047012801,"Census Tract 128.01, Kings County, New York"
1913,1400000US36047012901,"Census Tract 129.01, Kings County, New York"
2233,1400000US36047012902,"Census Tract 129.02, Kings County, New York"
3379,1400000US36047013000,"Census Tract 130, Kings County, New York"
3548,1400000US36047013100,"Census Tract 131, Kings County, New York"
1840,1400000US36047013200,"Census Tract 132, Kings County, New York"
3432,1400000US36047013300,"Census Tract 133, Kings County, New York"
3302,1400000US36047013400,"Census Tract 134, Kings County, New York"
2953,1400000US36047013500,"Census Tract 135, Kings County, New York"
2985,1400000US36047013600,"Census Tract 136, Kings County, New York"
2799,1400000US36047013700,"Census Tract 137, Kings County, New York"
2835,1400000US36047013800,"Census Tract 138, Kings County, New York"
2898,1400000US36047013900,"Census Tract 139, Kings County, New York"
1722,1400000US36047014000,"Census Tract 140, Kings County, New York"
804,1400000US36047014101,"Census Tract 141.01, Kings County, New York"
1424,1400000US36047014102,"Census Tract 141.02, Kings County, New York"
2574,1400000US36047014200,"Census Tract 142, Kings County, New York"
3057,1400000US36047014300,"Census Tract 143, Kings County, New York"
3286,1400000US36047014500,"Census Tract 145, Kings County, New York"
1878,1400000US36047014700,"Census Tract 147, Kings County, New York"
967,1400000US36047014800,"Census Tract 148, Kings County, New York"
1210,1400000US36047014901,"Census Tract 149.01, Kings County, New York"
3709,1400000US36047014902,"Census Tract 149.02, Kings County, New York"
1351,1400000US36047015000,"Census Tract 150, Kings County, New York"
3367,1400000US36047015100,"Census Tract 151, Kings County, New York"
2336,1400000US36047015200,"Census Tract 152, Kings County, New York"
2138,1400000US36047015300,"Census Tract 153, Kings County, New York"
10,1400000US36047015400,"Census Tract 154, Kings County, New York"
3114,1400000US36047015500,"Census Tract 155, Kings County, New York"
3599,1400000US36047015700,"Census Tract 157, Kings County, New York"
4045,1400000US36047015900,"Census Tract 159, Kings County, New York"
3463,1400000US36047016000,"Census Tract 160, Kings County, New York"
3072,1400000US36047016100,"Census Tract 161, Kings County, New York"
1975,1400000US36047016200,"Census Tract 162, Kings County, New York"
2754,1400000US36047016300,"Census Tract 163, Kings County, New York"
906,1400000US36047016400,"Census Tract 164, Kings County, New York"
4781,1400000US36047016500,"Census Tract 165, Kings County, New York"
1530,1400000US36047016600,"Census Tract 166, Kings County, New York"
3993,1400000US36047016700,"Census Tract 167, Kings County, New York"
1575,1400000US36047016800,"Census Tract 168, Kings County, New York"
3910,1400000US36047016900,"Census Tract 169, Kings County, New York"
2397,1400000US36047017000,"Census Tract 170, Kings County, New York"
3087,1400000US36047017100,"Census Tract 171, Kings County, New York"
2743,1400000US36047017200,"Census Tract 172, Kings County, New York"
1666,1400000US36047017400,"Census Tract 174, Kings County, New York"
0,1400000US36047017500,"Census Tract 175, Kings County, New York"
1968,1400000US36047017600,"Census Tract 176, Kings County, New York"
0,1400000US36047017700,"Census Tract 177, Kings County, New York"
2323,1400000US36047017800,"Census Tract 178, Kings County, New York"
3473,1400000US36047017900,"Census Tract 179, Kings County, New York"
2744,1400000US36047018000,"Census Tract 180, Kings County, New York"
3287,1400000US36047018100,"Census Tract 181, Kings County, New York"
2646,1400000US36047018200,"Census Tract 182, Kings County, New York"
2329,1400000US36047018300,"Census Tract 183, Kings County, New York"
1953,1400000US36047018400,"Census Tract 184, Kings County, New York"
3426,1400000US36047018501,"Census Tract 185.01, Kings County, New York"
1907,1400000US36047018600,"Census Tract 186, Kings County, New York"
1224,1400000US36047018700,"Census Tract 187, Kings County, New York"
2478,1400000US36047018800,"Census Tract 188, Kings County, New York"
3755,1400000US36047019000,"Census Tract 190, Kings County, New York"
2313,1400000US36047019100,"Census Tract 191, Kings County, New York"
1848,1400000US36047019200,"Census Tract 192, Kings County, New York"
5438,1400000US36047019300,"Census Tract 193, Kings County, New York"
2666,1400000US36047019400,"Census Tract 194, Kings County, New York"
2810,1400000US36047019500,"Census Tract 195, Kings County, New York"
3303,1400000US36047019600,"Census Tract 196, Kings County, New York"
3079,1400000US36047019700,"Census Tract 197, Kings County, New York"
1511,1400000US36047019800,"Census Tract 198, Kings County, New York"
3232,1400000US36047019900,"Census Tract 199, Kings County, New York"
1834,1400000US36047020000,"Census Tract 200, Kings County, New York"
3434,1400000US36047020100,"Census Tract 201, Kings County, New York"
1473,1400000US36047020200,"Census Tract 202, Kings County, New York"
1379,1400000US36047020300,"Census Tract 203, Kings County, New York"
1517,1400000US36047020400,"Census Tract 204, Kings County, New York"
2553,1400000US36047020500,"Census Tract 205, Kings County, New York"
1951,1400000US36047020600,"Census Tract 206, Kings County, New York"
3868,1400000US36047020700,"Census Tract 207, Kings County, New York"
2540,1400000US36047020800,"Census Tract 208, Kings County, New York"
3168,1400000US36047021000,"Census Tract 210, Kings County, New York"
2279,1400000US36047021100,"Census Tract 211, Kings County, New York"
3401,1400000US36047021200,"Census Tract 212, Kings County, New York"
3596,1400000US36047021300,"Census Tract 213, Kings County, New York"
1365,1400000US36047021400,"Census Tract 214, Kings County, New York"
4870,1400000US36047021500,"Census Tract 215, Kings County, New York"
2317,1400000US36047021600,"Census Tract 216, Kings County, New York"
2946,1400000US36047021700,"Census Tract 217, Kings County, New York"
1880,1400000US36047021800,"Census Tract 218, Kings County, New York"
3402,1400000US36047021900,"Census Tract 219, Kings County, New York"
2974,1400000US36047022000,"Census Tract 220, Kings County, New York"
3603,1400000US36047022100,"Census Tract 221, Kings County, New York"
2103,1400000US36047022200,"Census Tract 222, Kings County, New York"
3105,1400000US36047022400,"Census Tract 224, Kings County, New York"
1333,1400000US36047022600,"Census Tract 226, Kings County, New York"
3148,1400000US36047022700,"Census Tract 227, Kings County, New York"
2428,1400000US36047022800,"Census Tract 228, Kings County, New York"
3290,1400000US36047022900,"Census Tract 229, Kings County, New York"
2294,1400000US36047023000,"Census Tract 230, Kings County, New York"
3178,1400000US36047023100,"Census Tract 231, Kings County, New York"
3080,1400000US36047023200,"Census Tract 232, Kings County, New York"
4687,1400000US36047023300,"Census Tract 233, Kings County, New York"
2554,1400000US36047023400,"Census Tract 234, Kings County, New York"
2882,1400000US36047023500,"Census Tract 235, Kings County, New York"
2840,1400000US36047023600,"Census Tract 236, Kings County, New York"
2247,1400000US36047023800,"Census Tract 238, Kings County, New York"
2970,1400000US36047024000,"Census Tract 240, Kings County, New York"
2422,1400000US36047024100,"Census Tract 241, Kings County, New York"
1743,1400000US36047024200,"Census Tract 242, Kings County, New York"
3759,1400000US36047024300,"Census Tract 243, Kings County, New York"
2315,1400000US36047024400,"Census Tract 244, Kings County, New York"
3852,1400000US36047024500,"Census Tract 245, Kings County, New York"
2080,1400000US36047024600,"Census Tract 246, Kings County, New York"
2339,1400000US36047024700,"Census Tract 247, Kings County, New York"
1954,1400000US36047024800,"Census Tract 248, Kings County, New York"
3607,1400000US36047024900,"Census Tract 249, Kings County, New York"
1518,1400000US36047025000,"Census Tract 250, Kings County, New York"
3279,1400000US36047025100,"Census Tract 251, Kings County, New York"
4326,1400000US36047025200,"Census Tract 252, Kings County, New York"
2882,1400000US36047025300,"Census Tract 253, Kings County, New York"
2672,1400000US36047025400,"Census Tract 254, Kings County, New York"
4094,1400000US36047025500,"Census Tract 255, Kings County, New York"
2232,1400000US36047025600,"Census Tract 256, Kings County, New York"
1983,1400000US36047025700,"Census Tract 257, Kings County, New York"
3420,1400000US36047025800,"Census Tract 258, Kings County, New York"
1570,1400000US36047025901,"Census Tract 259.01, Kings County, New York"
2542,1400000US36047025902,"Census Tract 259.02, Kings County, New York"
2721,1400000US36047026000,"Census Tract 260, Kings County, New York"
4078,1400000US36047026100,"Census Tract 261, Kings County, New York"
2044,1400000US36047026200,"Census Tract 262, Kings County, New York"
1712,1400000US36047026300,"Census Tract 263, Kings County, New York"
3691,1400000US36047026400,"Census Tract 264, Kings County, New York"
3580,1400000US36047026500,"Census Tract 265, Kings County, New York"
2898,1400000US36047026600,"Census Tract 266, Kings County, New York"
3837,1400000US36047026700,"Census Tract 267, Kings County, New York"
3491,1400000US36047026800,"Census Tract 268, Kings County, New York"
2630,1400000US36047026900,"Census Tract 269, Kings County, New York"
1749,1400000US36047027000,"Census Tract 270, Kings County, New York"
2488,1400000US36047027100,"Census Tract 271, Kings County, New York"
3083,1400000US36047027200,"Census Tract 272, Kings County, New York"
2934,1400000US36047027300,"Census Tract 273, Kings County, New York"
2797,1400000US36047027400,"Census Tract 274, Kings County, New York"
4039,1400000US36047027500,"Census Tract 275, Kings County, New York"
2864,1400000US36047027600,"Census Tract 276, Kings County, New York"
3455,1400000US36047027700,"Census Tract 277, Kings County, New York"
2662,1400000US36047027800,"Census Tract 278, Kings County, New York"
3096,1400000US36047027900,"Census Tract 279, Kings County, New York"
1625,1400000US36047028000,"Census Tract 280, Kings County, New York"
3537,1400000US36047028100,"Census Tract 281, Kings County, New York"
2950,1400000US36047028200,"Census Tract 282, Kings County, New York"
3139,1400000US36047028300,"Census Tract 283, Kings County, New York"
2842,1400000US36047028400,"Census Tract 284, Kings County, New York"
347,1400000US36047028501,"Census Tract 285.01, Kings County, New York"
2416,1400000US36047028502,"Census Tract 285.02, Kings County, New York"
3726,1400000US36047028600,"Census Tract 286, Kings County, New York"
2746,1400000US36047028700,"Census Tract 287, Kings County, New York"
2700,1400000US36047028800,"Census Tract 288, Kings County, New York"
3021,1400000US36047028900,"Census Tract 289, Kings County, New York"
2753,1400000US36047029000,"Census Tract 290, Kings County, New York"
2915,1400000US36047029100,"Census Tract 291, Kings County, New York"
2246,1400000US36047029200,"Census Tract 292, Kings County, New York"
2824,1400000US36047029300,"Census Tract 293, Kings County, New York"
2133,1400000US36047029400,"Census Tract 294, Kings County, New York"
3396,1400000US36047029500,"Census Tract 295, Kings County, New York"
4197,1400000US36047029600,"Census Tract 296, Kings County, New York"
3607,1400000US36047029700,"Census Tract 297, Kings County, New York"
3063,1400000US36047029800,"Census Tract 298, Kings County, New York"
1818,1400000US36047029900,"Census Tract 299, Kings County, New York"
3119,1400000US36047030000,"Census Tract 300, Kings County, New York"
2419,1400000US36047030100,"Census Tract 301, Kings County, New York"
3701,1400000US36047030200,"Census Tract 302, Kings County, New York"
3888,1400000US36047030300,"Census Tract 303, Kings County, New York"
3481,1400000US36047030400,"Census Tract 304, Kings County, New York"
5953,1400000US36047030500,"Census Tract 305, Kings County, New York"
1521,1400000US36047030600,"Census Tract 306, Kings County, New York"
5151,1400000US36047030700,"Census Tract 307, Kings County, New York"
1750,1400000US36047030800,"Census Tract 308, Kings County, New York"
1832,1400000US36047030900,"Census Tract 309, Kings County, New York"
2663,1400000US36047031100,"Census Tract 311, Kings County, New York"
4207,1400000US36047031300,"Census Tract 313, Kings County, New York"
4297,1400000US36047031401,"Census Tract 314.01, Kings County, New York"
0,1400000US36047031402,"Census Tract 314.02, Kings County, New York"
4679,1400000US36047031500,"Census Tract 315, Kings County, New York"
3033,1400000US36047031701,"Census Tract 317.01, Kings County, New York"
2983,1400000US36047031702,"Census Tract 317.02, Kings County, New York"
2223,1400000US36047031900,"Census Tract 319, Kings County, New York"
4700,1400000US36047032100,"Census Tract 321, Kings County, New York"
2952,1400000US36047032300,"Census Tract 323, Kings County, New York"
5240,1400000US36047032500,"Census Tract 325, Kings County, New York"
5385,1400000US36047032600,"Census Tract 326, Kings County, New York"
2404,1400000US36047032700,"Census Tract 327, Kings County, New York"
2153,1400000US36047032800,"Census Tract 328, Kings County, New York"
4725,1400000US36047032900,"Census Tract 329, Kings County, New York"
3862,1400000US36047033000,"Census Tract 330, Kings County, New York"
3255,1400000US36047033100,"Census Tract 331, Kings County, New York"
3161,1400000US36047033300,"Census Tract 333, Kings County, New York"
2497,1400000US36047033500,"Census Tract 335, Kings County, New York"
3785,1400000US36047033600,"Census Tract 336, Kings County, New York"
1853,1400000US36047033701,"Census Tract 337.01, Kings County, New York"
1215,1400000US36047033702,"Census Tract 337.02, Kings County, New York"
3562,1400000US36047033900,"Census Tract 339, Kings County, New York"
1739,1400000US36047034000,"Census Tract 340, Kings County, New York"
2770,1400000US36047034100,"Census Tract 341, Kings County, New York"
4864,1400000US36047034200,"Census Tract 342, Kings County, New York"
4124,1400000US36047034300,"Census Tract 343, Kings County, New York"
2471,1400000US36047034500,"Census Tract 345, Kings County, New York"
2980,1400000US36047034700,"Census Tract 347, Kings County, New York"
2065,1400000US36047034800,"Census Tract 348, Kings County, New York"
1427,1400000US36047034901,"Census Tract 349.01, Kings County, New York"
3117,1400000US36047034902,"Census Tract 349.02, Kings County, New York"
2725,1400000US36047035000,"Census Tract 350, Kings County, New York"
1958,1400000US36047035101,"Census Tract 351.01, Kings County, New York"
1971,1400000US36047035102,"Census Tract 351.02, Kings County, New York"
1128,1400000US36047035200,"Census Tract 352, Kings County, New York"
2271,1400000US36047035301,"Census Tract 353.01, Kings County, New York"
2192,1400000US36047035302,"Census Tract 353.02, Kings County, New York"
4947,1400000US36047035400,"Census Tract 354, Kings County, New York"
4365,1400000US36047035500,"Census Tract 355, Kings County, New York"
2462,1400000US36047035601,"Census Tract 356.01, Kings County, New York"
4749,1400000US36047035602,"Census Tract 356.02, Kings County, New York"
1814,1400000US36047035701,"Census Tract 357.01, Kings County, New York"
0,1400000US36047035702,"Census Tract 357.02, Kings County, New York"
4793,1400000US36047035900,"Census Tract 359, Kings County, New York"
2738,1400000US36047036001,"Census Tract 360.01, Kings County, New York"
3383,1400000US36047036002,"Census Tract 360.02, Kings County, New York"
2262,1400000US36047036100,"Census Tract 361, Kings County, New York"
2930,1400000US36047036200,"Census Tract 362, Kings County, New York"
3854,1400000US36047036300,"Census Tract 363, Kings County, New York"
1965,1400000US36047036400,"Census Tract 364, Kings County, New York"
2825,1400000US36047036501,"Census Tract 365.01, Kings County, New York"
976,1400000US36047036502,"Census Tract 365.02, Kings County, New York"
3217,1400000US36047036600,"Census Tract 366, Kings County, New York"
992,1400000US36047036700,"Census Tract 367, Kings County, New York"
5016,1400000US36047036900,"Census Tract 369, Kings County, New York"
3350,1400000US36047037000,"Census Tract 370, Kings County, New York"
3490,1400000US36047037100,"Census Tract 371, Kings County, New York"
3508,1400000US36047037300,"Census Tract 373, Kings County, New York"
3584,1400000US36047037401,"Census Tract 374.01, Kings County, New York"
3867,1400000US36047037402,"Census Tract 374.02, Kings County, New York"
2665,1400000US36047037500,"Census Tract 375, Kings County, New York"
3882,1400000US36047037700,"Census Tract 377, Kings County, New York"
3827,1400000US36047037900,"Census Tract 379, Kings County, New York"
4449,1400000US36047038100,"Census Tract 381, Kings County, New York"
4515,1400000US36047038200,"Census Tract 382, Kings County, New York"
4097,1400000US36047038300,"Census Tract 383, Kings County, New York"
3752,1400000US36047038500,"Census Tract 385, Kings County, New York"
2866,1400000US36047038600,"Census Tract 386, Kings County, New York"
3182,1400000US36047038700,"Census Tract 387, Kings County, New York"
3293,1400000US36047038800,"Census Tract 388, Kings County, New York"
2578,1400000US36047038900,"Census Tract 389, Kings County, New York"
1715,1400000US36047039000,"Census Tract 390, Kings County, New York"
2899,1400000US36047039100,"Census Tract 391, Kings County, New York"
2379,1400000US36047039200,"Census Tract 392, Kings County, New York"
3423,1400000US36047039300,"Census Tract 393, Kings County, New York"
1504,1400000US36047039400,"Census Tract 394, Kings County, New York"
3400,1400000US36047039500,"Census Tract 395, Kings County, New York"
1533,1400000US36047039600,"Census Tract 396, Kings County, New York"
2652,1400000US36047039700,"Census Tract 397, Kings County, New York"
2148,1400000US36047039800,"Census Tract 398, Kings County, New York"
3590,1400000US36047039900,"Census Tract 399, Kings County, New York"
2175,1400000US36047040000,"Census Tract 400, Kings County, New York"
2801,1400000US36047040100,"Census Tract 401, Kings County, New York"
2317,1400000US36047040200,"Census Tract 402, Kings County, New York"
3262,1400000US36047040300,"Census Tract 403, Kings County, New York"
1963,1400000US36047040400,"Census Tract 404, Kings County, New York"
1260,1400000US36047040500,"Census Tract 405, Kings County, New York"
2863,1400000US36047040600,"Census Tract 406, Kings County, New York"
0,1400000US36047040700,"Census Tract 407, Kings County, New York"
2816,1400000US36047040800,"Census Tract 408, Kings County, New York"
3002,1400000US36047040900,"Census Tract 409, Kings County, New York"
1322,1400000US36047041000,"Census Tract 410, Kings County, New York"
2517,1400000US36047041100,"Census Tract 411, Kings County, New York"
2705,1400000US36047041200,"Census Tract 412, Kings County, New York"
3096,1400000US36047041300,"Census Tract 413, Kings County, New York"
975,1400000US36047041401,"Census Tract 414.01, Kings County, New York"
1466,1400000US36047041402,"Census Tract 414.02, Kings County, New York"
3332,1400000US36047041500,"Census Tract 415, Kings County, New York"
1637,1400000US36047041600,"Census Tract 416, Kings County, New York"
2631,1400000US36047041700,"Census Tract 417, Kings County, New York"
1847,1400000US36047041800,"Census Tract 418, Kings County, New York"
2928,1400000US36047041900,"Census Tract 419, Kings County, New York"
1343,1400000US36047042000,"Census Tract 420, Kings County, New York"
3469,1400000US36047042100,"Census Tract 421, Kings County, New York"
2620,1400000US36047042200,"Census Tract 422, Kings County, New York"
3457,1400000US36047042300,"Census Tract 423, Kings County, New York"
2559,1400000US36047042400,"Census Tract 424, Kings County, New York"
2629,1400000US36047042500,"Census Tract 425, Kings County, New York"
3462,1400000US36047042600,"Census Tract 426, Kings County, New York"
4021,1400000US36047042700,"Census Tract 427, Kings County, New York"
3125,1400000US36047042800,"Census Tract 428, Kings County, New York"
4130,1400000US36047042900,"Census Tract 429, Kings County, New York"
2556,1400000US36047043000,"Census Tract 430, Kings County, New York"
3930,1400000US36047043100,"Census Tract 431, Kings County, New York"
3264,1400000US36047043200,"Census Tract 432, Kings County, New York"
2759,1400000US36047043300,"Census Tract 433, Kings County, New York"
2597,1400000US36047043400,"Census Tract 434, Kings County, New York"
3930,1400000US36047043500,"Census Tract 435, Kings County, New York"
3876,1400000US36047043600,"Census Tract 436, Kings County, New York"
4545,1400000US36047043700,"Census Tract 437, Kings County, New York"
1897,1400000US36047043800,"Census Tract 438, Kings County, New York"
2832,1400000US36047043900,"Census Tract 439, Kings County, New York"
1919,1400000US36047044000,"Census Tract 440, Kings County, New York"
4541,1400000US36047044100,"Census Tract 441, Kings County, New York"
1864,1400000US36047044200,"Census Tract 442, Kings County, New York"
3695,1400000US36047044300,"Census Tract 443, Kings County, New York"
2520,1400000US36047044400,"Census Tract 444, Kings County, New York"
3610,1400000US36047044500,"Census Tract 445, Kings County, New York"
1429,1400000US36047044600,"Census Tract 446, Kings County, New York"
2263,1400000US36047044700,"Census Tract 447, Kings County, New York"
1350,1400000US36047044800,"Census Tract 448, Kings County, New York"
2318,1400000US36047044901,"Census Tract 449.01, Kings County, New York"
0,1400000US36047044902,"Census Tract 449.02, Kings County, New York"
427,1400000US36047045000,"Census Tract 450, Kings County, New York"
1680,1400000US36047045200,"Census Tract 452, Kings County, New York"
2223,1400000US36047045300,"Census Tract 453, Kings County, New York"
1373,1400000US36047045400,"Census Tract 454, Kings County, New York"
1712,1400000US36047045600,"Census Tract 456, Kings County, New York"
966,1400000US36047045800,"Census Tract 458, Kings County, New York"
2424,1400000US36047046000,"Census Tract 460, Kings County, New York"
1587,1400000US36047046201,"Census Tract 462.01, Kings County, New York"
1296,1400000US36047046202,"Census Tract 462.02, Kings County, New York"
1668,1400000US36047046400,"Census Tract 464, Kings County, New York"
1213,1400000US36047046800,"Census Tract 468, Kings County, New York"
1437,1400000US36047047000,"Census Tract 470, Kings County, New York"
1533,1400000US36047047200,"Census Tract 472, Kings County, New York"
1360,1400000US36047047400,"Census Tract 474, Kings County, New York"
1722,1400000US36047047600,"Census Tract 476, Kings County, New York"
3216,1400000US36047047700,"Census Tract 477, Kings County, New York"
2739,1400000US36047047800,"Census Tract 478, Kings County, New York"
2510,1400000US36047048000,"Census Tract 480, Kings County, New York"
2646,1400000US36047048100,"Census Tract 481, Kings County, New York"
4144,1400000US36047048200,"Census Tract 482, Kings County, New York"
4165,1400000US36047048400,"Census Tract 484, Kings County, New York"
2104,1400000US36047048500,"Census Tract 485, Kings County, New York"
2061,1400000US36047048600,"Census Tract 486, Kings County, New York"
3318,1400000US36047048800,"Census Tract 488, Kings County, New York"
2581,1400000US36047048900,"Census Tract 489, Kings County, New York"
3953,1400000US36047049000,"Census Tract 490, Kings County, New York"
5582,1400000US36047049100,"Census Tract 491, Kings County, New York"
2405,1400000US36047049200,"Census Tract 492, Kings County, New York"
1677,1400000US36047049301,"Census Tract 493.01, Kings County, New York"
4187,1400000US36047049302,"Census Tract 493.02, Kings County, New York"
4715,1400000US36047049400,"Census Tract 494, Kings County, New York"
2319,1400000US36047049500,"Census Tract 495, Kings County, New York"
3259,1400000US36047049600,"Census Tract 496, Kings County, New York"
2479,1400000US36047049700,"Census Tract 497, Kings County, New York"
3154,1400000US36047049800,"Census Tract 498, Kings County, New York"
1778,1400000US36047049900,"Census Tract 499, Kings County, New York"
1725,1400000US36047050001,"Census Tract 500.01, Kings County, New York"
1387,1400000US36047050002,"Census Tract 500.02, Kings County, New York"
2900,1400000US36047050100,"Census Tract 501, Kings County, New York"
1933,1400000US36047050202,"Census Tract 502.02, Kings County, New York"
2490,1400000US36047050300,"Census Tract 503, Kings County, New York"
2422,1400000US36047050401,"Census Tract 504.01, Kings County, New York"
1609,1400000US36047050402,"Census Tract 504.02, Kings County, New York"
3475,1400000US36047050500,"Census Tract 505, Kings County, New York"
4108,1400000US36047050600,"Census Tract 506, Kings County, New York"
1363,1400000US36047050700,"Census Tract 507, Kings County, New York"
2927,1400000US36047050801,"Census Tract 508.01, Kings County, New York"
2299,1400000US36047050803,"Census Tract 508.03, Kings County, New York"
5073,1400000US36047050804,"Census Tract 508.04, Kings County, New York"
2234,1400000US36047050900,"Census Tract 509, Kings County, New York"
3429,1400000US36047051001,"Census Tract 510.01, Kings County, New York"
3370,1400000US36047051002,"Census Tract 510.02, Kings County, New York"
3909,1400000US36047051100,"Census Tract 511, Kings County, New York"
4715,1400000US36047051200,"Census Tract 512, Kings County, New York"
4733,1400000US36047051300,"Census Tract 513, Kings County, New York"
5708,1400000US36047051400,"Census Tract 514, Kings County, New York"
2201,1400000US36047051500,"Census Tract 515, Kings County, New York"
4105,1400000US36047051601,"Census Tract 516.01, Kings County, New York"
3339,1400000US36047051602,"Census Tract 516.02, Kings County, New York"
2332,1400000US36047051700,"Census Tract 517, Kings County, New York"
2720,1400000US36047051800,"Census Tract 518, Kings County, New York"
4815,1400000US36047051900,"Census Tract 519, Kings County, New York"
2889,1400000US36047052000,"Census Tract 520, Kings County, New York"
4516,1400000US36047052300,"Census Tract 523, Kings County, New York"
2509,1400000US36047052500,"Census Tract 525, Kings County, New York"
3512,1400000US36047052600,"Census Tract 526, Kings County, New York"
5455,1400000US36047052700,"Census Tract 527, Kings County, New York"
1513,1400000US36047052800,"Census Tract 528, Kings County, New York"
2236,1400000US36047052900,"Census Tract 529, Kings County, New York"
2909,1400000US36047053000,"Census Tract 530, Kings County, New York"
1261,1400000US36047053101,"Census Tract 531.01, Kings County, New York"
2925,1400000US36047053102,"Census Tract 531.02, Kings County, New York"
2040,1400000US36047053200,"Census Tract 532, Kings County, New York"
3592,1400000US36047053300,"Census Tract 533, Kings County, New York"
3106,1400000US36047053400,"Census Tract 534, Kings County, New York"
1912,1400000US36047053500,"Census Tract 535, Kings County, New York"
1887,1400000US36047053700,"Census Tract 537, Kings County, New York"
3835,1400000US36047053800,"Census Tract 538, Kings County, New York"
1665,1400000US36047053900,"Census Tract 539, Kings County, New York"
3370,1400000US36047054200,"Census Tract 542, Kings County, New York"
0,1400000US36047054300,"Census Tract 543, Kings County, New York"
2917,1400000US36047054400,"Census Tract 544, Kings County, New York"
4988,1400000US36047054500,"Census Tract 545, Kings County, New York"
3576,1400000US36047054600,"Census Tract 546, Kings County, New York"
3752,1400000US36047054700,"Census Tract 547, Kings County, New York"
1465,1400000US36047054800,"Census Tract 548, Kings County, New York"
3265,1400000US36047054900,"Census Tract 549, Kings County, New York"
2518,1400000US36047055000,"Census Tract 550, Kings County, New York"
4515,1400000US36047055100,"Census Tract 551, Kings County, New York"
2819,1400000US36047055200,"Census Tract 552, Kings County, New York"
2759,1400000US36047055300,"Census Tract 553, Kings County, New York"
3137,1400000US36047055400,"Census Tract 554, Kings County, New York"
7359,1400000US36047055500,"Census Tract 555, Kings County, New York"
2744,1400000US36047055600,"Census Tract 556, Kings County, New York"
1516,1400000US36047055700,"Census Tract 557, Kings County, New York"
1982,1400000US36047055800,"Census Tract 558, Kings County, New York"
2744,1400000US36047056000,"Census Tract 560, Kings County, New York"
3162,1400000US36047056100,"Census Tract 561, Kings County, New York"
1280,1400000US36047056200,"Census Tract 562, Kings County, New York"
3548,1400000US36047056301,"Census Tract 563.01, Kings County, New York"
1151,1400000US36047056302,"Census Tract 563.02, Kings County, New York"
1957,1400000US36047056400,"Census Tract 564, Kings County, New York"
2844,1400000US36047056500,"Census Tract 565, Kings County, New York"
2302,1400000US36047056600,"Census Tract 566, Kings County, New York"
1206,1400000US36047056800,"Census Tract 568, Kings County, New York"
1403,1400000US36047056900,"Census Tract 569, Kings County, New York"
3158,1400000US36047057000,"Census Tract 570, Kings County, New York"
3595,1400000US36047057100,"Census Tract 571, Kings County, New York"
3935,1400000US36047057200,"Census Tract 572, Kings County, New York"
2135,1400000US36047057300,"Census Tract 573, Kings County, New York"
2518,1400000US36047057400,"Census Tract 574, Kings County, New York"
3661,1400000US36047057500,"Census Tract 575, Kings County, New York"
2444,1400000US36047057600,"Census Tract 576, Kings County, New York"
2344,1400000US36047057800,"Census Tract 578, Kings County, New York"
1105,1400000US36047057901,"Census Tract 579.01, Kings County, New York"
0,1400000US36047057902,"Census Tract 579.02, Kings County, New York"
3342,1400000US36047058000,"Census Tract 580, Kings County, New York"
2007,1400000US36047058200,"Census Tract 582, Kings County, New York"
2777,1400000US36047058400,"Census Tract 584, Kings County, New York"
2284,1400000US36047058600,"Census Tract 586, Kings County, New York"
2806,1400000US36047058800,"Census Tract 588, Kings County, New York"
1453,1400000US36047058901,"Census Tract 589.01, Kings County, New York"
0,1400000US36047058902,"Census Tract 589.02, Kings County, New York"
1404,1400000US36047059000,"Census Tract 590, Kings County, New York"
3272,1400000US36047059100,"Census Tract 591, Kings County, New York"
3436,1400000US36047059200,"Census Tract 592, Kings County, New York"
1774,1400000US36047059300,"Census Tract 593, Kings County, New York"
4168,1400000US36047059402,"Census Tract 594.02, Kings County, New York"
2811,1400000US36047059403,"Census Tract 594.03, Kings County, New York"
